unix,date,symbol,open,high,low,close,Volume XRP,Volume USDT
1.5736E+12,11-13-2019,XRP-USDT,0.27224,0.27563,0.27013,0.27202,52680673.1,14359109.12
1.57352E+12,11-12-2019,XRP-USDT,0.27423,0.27641,0.2676,0.27222,77851651.4,21181919.67
1.57343E+12,11-11-2019,XRP-USDT,0.27899,0.28106,0.26935,0.27423,69450589.5,19091462.71
1.57334E+12,11-10-2019,XRP-USDT,0.2799,0.284,0.27658,0.27894,72586430.6,20319030.73
1.57326E+12,11-9-2019,XRP-USDT,0.27546,0.28156,0.2745,0.2799,62848374.8,17509161.48
1.57317E+12,11-8-2019,XRP-USDT,0.29068,0.291,0.27023,0.27547,165657651.6,46386875.33
1.57308E+12,11-7-2019,XRP-USDT,0.31016,0.3149,0.27503,0.29061,235871367.3,69353199.83
1.573E+12,11-6-2019,XRP-USDT,0.30062,0.31367,0.2961,0.31009,107581885.7,32657633.9
1.57291E+12,11-5-2019,XRP-USDT,0.29863,0.30443,0.29416,0.30061,107569775.1,32311660.74
1.57283E+12,11-4-2019,XRP-USDT,0.29024,0.2999,0.2891,0.29863,85410877,25105863.27
1.57274E+12,11-3-2019,XRP-USDT,0.29456,0.29614,0.28855,0.29024,69064994.6,20112216.21
1.57265E+12,11-2-2019,XRP-USDT,0.29148,0.2975,0.29112,0.29456,72552309.1,21323849.06
1.57257E+12,11-1-2019,XRP-USDT,0.29459,0.2946,0.28448,0.29146,85376671.8,24809316.47
1.57248E+12,10-31-2019,XRP-USDT,0.29471,0.29874,0.28777,0.29452,100846140.4,29601327.49
1.57239E+12,10-30-2019,XRP-USDT,0.30192,0.30636,0.29016,0.29471,117887579.1,35044956.87
1.57231E+12,10-29-2019,XRP-USDT,0.29443,0.30972,0.29416,0.30192,145791308.2,43828554.09
1.57222E+12,10-28-2019,XRP-USDT,0.29825,0.3051,0.29309,0.29447,134306597.1,40059342.62
1.57213E+12,10-27-2019,XRP-USDT,0.29351,0.30213,0.28901,0.29818,180544647.9,53575550.19
1.57205E+12,10-26-2019,XRP-USDT,0.29839,0.312,0.284,0.29351,270708034.1,80688942.42
1.57196E+12,10-25-2019,XRP-USDT,0.27597,0.3081,0.2742,0.29829,199230614.5,58012555.97
1.57188E+12,10-24-2019,XRP-USDT,0.27307,0.28,0.26629,0.27596,99386341.1,27095997.91
1.57179E+12,10-23-2019,XRP-USDT,0.29041,0.29127,0.25005,0.27306,187716543.6,51332366.5
1.5717E+12,10-22-2019,XRP-USDT,0.29186,0.30278,0.28862,0.29046,102870808,30355779.12
1.57162E+12,10-21-2019,XRP-USDT,0.29393,0.2942,0.28826,0.29187,71906227.9,20925101.97
1.57153E+12,10-20-2019,XRP-USDT,0.29144,0.29615,0.28091,0.29386,111491956.5,32197424.45
1.57144E+12,10-19-2019,XRP-USDT,0.29404,0.29952,0.287,0.29145,103575426.6,30340201.86
1.57136E+12,10-18-2019,XRP-USDT,0.30166,0.30207,0.28433,0.29404,133405177.2,38944008.26
1.57127E+12,10-17-2019,XRP-USDT,0.28334,0.3038,0.27969,0.30167,147918252.3,43648518.98
1.57118E+12,10-16-2019,XRP-USDT,0.28859,0.29219,0.27858,0.28331,109182836.2,31117606.76
1.5711E+12,10-15-2019,XRP-USDT,0.29722,0.299,0.283,0.28859,147821843.4,43050670.16
1.57101E+12,10-14-2019,XRP-USDT,0.27729,0.29779,0.27641,0.29727,151725088,43914160.13
1.57092E+12,10-13-2019,XRP-USDT,0.27232,0.28138,0.27109,0.27726,70808721.8,19658319.6
1.57084E+12,10-12-2019,XRP-USDT,0.26741,0.27729,0.26712,0.27226,57869923.4,15793462.49
1.57075E+12,10-11-2019,XRP-USDT,0.27021,0.27485,0.26431,0.26743,71539111.7,19245009.01
1.57067E+12,10-10-2019,XRP-USDT,0.28089,0.28168,0.26455,0.27021,80850590.7,22049865.1
1.57058E+12,10-9-2019,XRP-USDT,0.2774,0.28693,0.27358,0.28082,105865868.2,29652647.36
1.57049E+12,10-8-2019,XRP-USDT,0.27584,0.28548,0.27062,0.2774,121934629.7,33759866.37
1.57041E+12,10-7-2019,XRP-USDT,0.25551,0.28114,0.25333,0.27592,210990372.8,57283043.35
1.57032E+12,10-6-2019,XRP-USDT,0.25325,0.25634,0.2506,0.25552,63421400.1,16049454.66
1.57023E+12,10-5-2019,XRP-USDT,0.2525,0.2566,0.24671,0.25325,82519531.3,20818475.3
1.57015E+12,10-4-2019,XRP-USDT,0.24687,0.25664,0.2445,0.25243,90663663.4,22794419.62
1.57006E+12,10-3-2019,XRP-USDT,0.25248,0.25305,0.24159,0.24674,71409676.9,17609786.13
1.56997E+12,10-2-2019,XRP-USDT,0.24787,0.25481,0.24421,0.25247,97406245.2,24270217.96
1.56989E+12,10-1-2019,XRP-USDT,0.25659,0.261,0.24441,0.24788,125393526.7,31747823.25
1.5698E+12,9-30-2019,XRP-USDT,0.24024,0.26192,0.2354,0.2566,156913857,39681370.17
1.56972E+12,9-29-2019,XRP-USDT,0.24165,0.24261,0.23427,0.24024,43877272.4,10450612.05
1.56963E+12,9-28-2019,XRP-USDT,0.24209,0.24433,0.238,0.24163,45238244.9,10912438.14
1.56954E+12,9-27-2019,XRP-USDT,0.2423,0.248,0.23296,0.24208,89138447.6,21396438.05
1.56946E+12,9-26-2019,XRP-USDT,0.24567,0.25,0.22775,0.2422,125772838.7,30233595.4
1.56937E+12,9-25-2019,XRP-USDT,0.23282,0.24953,0.23132,0.2457,169757552.3,40828894.01
1.56928E+12,9-24-2019,XRP-USDT,0.26787,0.27317,0.21333,0.23282,302577184.1,74890289.35
1.5692E+12,9-23-2019,XRP-USDT,0.27656,0.28666,0.26601,0.26786,154408602.2,42540797.19
1.56911E+12,9-22-2019,XRP-USDT,0.28964,0.28982,0.2686,0.27653,117475940.3,32630853.07
1.56902E+12,9-21-2019,XRP-USDT,0.2936,0.298,0.28625,0.28961,113934352.2,33163246.27
1.56894E+12,9-20-2019,XRP-USDT,0.30064,0.30159,0.2835,0.2936,159272561.6,46476133.73
1.56885E+12,9-19-2019,XRP-USDT,0.31344,0.31345,0.28208,0.30062,277316439.7,82282462
1.56876E+12,9-18-2019,XRP-USDT,0.28553,0.32631,0.28493,0.31344,300972127.9,93346877.96
1.56868E+12,9-17-2019,XRP-USDT,0.26103,0.2985,0.25944,0.28561,217381018.1,61450339.08
1.56859E+12,9-16-2019,XRP-USDT,0.26015,0.263,0.25664,0.26098,44531031.7,11582013.03
1.56851E+12,9-15-2019,XRP-USDT,0.26125,0.26419,0.25386,0.26022,51661196.3,13494004.95
1.56842E+12,9-14-2019,XRP-USDT,0.25536,0.26551,0.25389,0.26124,70537163.6,18393277.18
1.56833E+12,9-13-2019,XRP-USDT,0.25404,0.256,0.25132,0.2552,47599708.2,12086872.25
1.56825E+12,9-12-2019,XRP-USDT,0.25515,0.25686,0.25087,0.25406,58547444.6,14843159.9
1.56816E+12,9-11-2019,XRP-USDT,0.25855,0.26092,0.251,0.25519,56043242.1,14279228.06
1.56807E+12,9-10-2019,XRP-USDT,0.25869,0.26371,0.2535,0.25859,61643971.4,15995536.3
1.56799E+12,9-9-2019,XRP-USDT,0.26205,0.26423,0.25634,0.25855,58537945.7,15205988.48
1.5679E+12,9-8-2019,XRP-USDT,0.25989,0.26591,0.2555,0.26205,65033003.6,17002657.73
1.56781E+12,9-7-2019,XRP-USDT,0.25115,0.26285,0.25009,0.25993,53971229,13824418.38
1.56773E+12,9-6-2019,XRP-USDT,0.25616,0.25868,0.24692,0.2511,63377736.5,16136824.77
1.56764E+12,9-5-2019,XRP-USDT,0.25843,0.25937,0.25337,0.25617,43270120.3,11089322.56
1.56756E+12,9-4-2019,XRP-USDT,0.26252,0.26299,0.25598,0.25843,49398294.2,12827285.99
1.56747E+12,9-3-2019,XRP-USDT,0.2606,0.267,0.25751,0.26242,56305107.1,14738850.84
1.56738E+12,9-2-2019,XRP-USDT,0.25596,0.26428,0.25295,0.2606,60783394.6,15660047.93
1.5673E+12,9-1-2019,XRP-USDT,0.25747,0.25891,0.25,0.25593,32881805.2,8396989.384
1.56721E+12,8-31-2019,XRP-USDT,0.25541,0.26047,0.25288,0.25747,36321425.5,9309855.463
1.56712E+12,8-30-2019,XRP-USDT,0.25712,0.2576,0.25199,0.25539,46587713,11878607.93
1.56704E+12,8-29-2019,XRP-USDT,0.25614,0.26264,0.247,0.25698,74454641.4,18910937.66
1.56695E+12,8-28-2019,XRP-USDT,0.26955,0.26974,0.24765,0.25629,55448237.7,14351204.18
1.56686E+12,8-27-2019,XRP-USDT,0.27051,0.27065,0.26513,0.26954,34119040.9,9160037.93
1.56678E+12,8-26-2019,XRP-USDT,0.26961,0.27969,0.26704,0.27051,59046898.9,16038543.39
1.56669E+12,8-25-2019,XRP-USDT,0.27149,0.27602,0.26597,0.26954,45191941.2,12245907.45
1.5666E+12,8-24-2019,XRP-USDT,0.27663,0.27726,0.2637,0.27137,42809616.8,11569289.12
1.56652E+12,8-23-2019,XRP-USDT,0.27038,0.27815,0.26727,0.27664,45140229.6,12336542.78
1.56643E+12,8-22-2019,XRP-USDT,0.26589,0.27419,0.26028,0.27039,58263968.5,15653020.23
1.56635E+12,8-21-2019,XRP-USDT,0.27432,0.27448,0.25871,0.26589,60607962.3,16072611.98
1.56626E+12,8-20-2019,XRP-USDT,0.28195,0.28234,0.2696,0.27432,49280235.2,13562253.57
1.56617E+12,8-19-2019,XRP-USDT,0.28321,0.29035,0.27558,0.28202,69411983.5,19652851.26
1.56609E+12,8-18-2019,XRP-USDT,0.26535,0.2919,0.26353,0.2832,87006862.6,24368646.47
1.566E+12,8-17-2019,XRP-USDT,0.26029,0.26953,0.25648,0.26546,56461024.9,14887433.66
1.56591E+12,8-16-2019,XRP-USDT,0.26392,0.26526,0.25395,0.26047,66289982.6,17250832.84
1.56583E+12,8-15-2019,XRP-USDT,0.26346,0.2707,0.25875,0.26378,72594115.1,19154006.83
1.56574E+12,8-14-2019,XRP-USDT,0.29795,0.29864,0.243,0.26353,142518597.1,38446280.88
1.56565E+12,8-13-2019,XRP-USDT,0.3006,0.30129,0.29295,0.298,32483448.9,9634244.27
1.56557E+12,8-12-2019,XRP-USDT,0.30316,0.30536,0.298,0.3006,26440605.7,7958806.063
1.56548E+12,8-11-2019,XRP-USDT,0.29907,0.30605,0.29501,0.30316,36131805.2,10872100.39
1.5654E+12,8-10-2019,XRP-USDT,0.2965,0.30562,0.29237,0.29918,58253124,17414209.87
1.56531E+12,8-9-2019,XRP-USDT,0.30823,0.30921,0.2901,0.29649,57778056.4,17288289.04
1.56522E+12,8-8-2019,XRP-USDT,0.31093,0.31204,0.30452,0.30825,57294619.1,17625369.38
1.56514E+12,8-7-2019,XRP-USDT,0.3116,0.31688,0.30694,0.31109,60660819,18897622.56
1.56505E+12,8-6-2019,XRP-USDT,0.32232,0.32421,0.308,0.3116,73359257.9,23246485.48
1.56496E+12,8-5-2019,XRP-USDT,0.31823,0.331,0.31798,0.32242,86161482,27896049.92
1.56488E+12,8-4-2019,XRP-USDT,0.31595,0.32298,0.31181,0.31813,52990179.1,16836080.92
1.56479E+12,8-3-2019,XRP-USDT,0.3117,0.31747,0.31091,0.31596,39924755.2,12570636.58
1.5647E+12,8-2-2019,XRP-USDT,0.31554,0.31785,0.30836,0.31178,43108296.3,13509244.26
1.56462E+12,8-1-2019,XRP-USDT,0.3195,0.3199,0.3114,0.31575,46026847.5,14465865.36
1.56453E+12,7-31-2019,XRP-USDT,0.31811,0.32348,0.3151,0.31959,48948448.5,15611152.43
1.56444E+12,7-30-2019,XRP-USDT,0.31004,0.32213,0.30665,0.31823,52340164.1,16493828.11
1.56436E+12,7-29-2019,XRP-USDT,0.31217,0.31478,0.306,0.31004,39176999,12160589.27
1.56427E+12,7-28-2019,XRP-USDT,0.30966,0.31478,0.3,0.31218,42792457.7,13205456.19
1.56419E+12,7-27-2019,XRP-USDT,0.32303,0.32621,0.3054,0.30965,64056737.5,20077776.26
1.5641E+12,7-26-2019,XRP-USDT,0.31332,0.32514,0.307,0.32303,55029583.8,17390073.67
1.56401E+12,7-25-2019,XRP-USDT,0.31547,0.323,0.31117,0.31335,54892791.7,17408784.04
1.56393E+12,7-24-2019,XRP-USDT,0.30877,0.31905,0.30251,0.31548,67739907.8,21031280.79
1.56384E+12,7-23-2019,XRP-USDT,0.32135,0.32135,0.30572,0.30891,63905860.1,19990194.79
1.56375E+12,7-22-2019,XRP-USDT,0.33059,0.33259,0.3157,0.32111,64393272.5,20794379.39
1.56367E+12,7-21-2019,XRP-USDT,0.33269,0.33501,0.32053,0.33075,64040258.2,20985358.45
1.56358E+12,7-20-2019,XRP-USDT,0.3187,0.34094,0.31818,0.33279,84000903.4,27729535.56
1.56349E+12,7-19-2019,XRP-USDT,0.32035,0.32215,0.30959,0.3188,68682413.2,21723291.88
1.56341E+12,7-18-2019,XRP-USDT,0.31032,0.327,0.30257,0.32035,129902403.6,41034748.08
1.56332E+12,7-17-2019,XRP-USDT,0.29545,0.32365,0.29264,0.31032,159617507.6,49013568.84
1.56324E+12,7-16-2019,XRP-USDT,0.31287,0.32032,0.286,0.29543,162767430.3,49219244.81
1.56315E+12,7-15-2019,XRP-USDT,0.30366,0.32376,0.29474,0.31287,160631099.6,49982145.32
1.56306E+12,7-14-2019,XRP-USDT,0.33214,0.33549,0.2992,0.30366,132780312.2,41832098.15
1.56298E+12,7-13-2019,XRP-USDT,0.34336,0.34439,0.32359,0.33206,86057978.8,28675157.34
1.56289E+12,7-12-2019,XRP-USDT,0.32888,0.34988,0.31968,0.34336,126888778,42835211.79
1.5628E+12,7-11-2019,XRP-USDT,0.36141,0.36285,0.31574,0.32875,168118356.8,55859987.09
1.56272E+12,7-10-2019,XRP-USDT,0.39361,0.39646,0.34502,0.36154,140899188,51886276.26
1.56263E+12,7-9-2019,XRP-USDT,0.40072,0.40725,0.38875,0.39362,84918198.9,33777741.16
1.56254E+12,7-8-2019,XRP-USDT,0.39651,0.403,0.39114,0.40073,68579169.6,27221148.63
1.56246E+12,7-7-2019,XRP-USDT,0.39031,0.4007,0.38683,0.39651,65893195.7,25937872.46
1.56237E+12,7-6-2019,XRP-USDT,0.3787,0.4099,0.37826,0.39031,94972192.3,37452447.11
1.56228E+12,7-5-2019,XRP-USDT,0.38722,0.38825,0.37325,0.37881,71395559.6,27193614.58
1.5622E+12,7-4-2019,XRP-USDT,0.40458,0.4052,0.385,0.38723,71298699.9,28153103.43
1.56211E+12,7-3-2019,XRP-USDT,0.39787,0.40666,0.3934,0.40456,78793554.4,31538551.19
1.56203E+12,7-2-2019,XRP-USDT,0.40694,0.41125,0.38386,0.39794,105939905.9,41865559.99
1.56194E+12,7-1-2019,XRP-USDT,0.39637,0.42298,0.38804,0.40691,135870243.9,54871430.13
1.56185E+12,6-30-2019,XRP-USDT,0.42597,0.42859,0.3954,0.3962,118288754.1,48657002.57
1.56177E+12,6-29-2019,XRP-USDT,0.426,0.43,0.40392,0.4262,128452215.5,53627022.71
1.56168E+12,6-28-2019,XRP-USDT,0.41061,0.4272,0.40582,0.4261,139943710.4,57991632.69
1.56159E+12,6-27-2019,XRP-USDT,0.46773,0.47176,0.3951,0.41049,300234945.9,128329754.9
1.56151E+12,6-26-2019,XRP-USDT,0.46809,0.4968,0.453,0.46805,287100067.5,136848810.8
1.56142E+12,6-25-2019,XRP-USDT,0.47391,0.47654,0.455,0.46809,156717428.9,73261711.58
1.56133E+12,6-24-2019,XRP-USDT,0.47015,0.47585,0.45,0.47385,116373926.2,53803330
1.56125E+12,6-23-2019,XRP-USDT,0.47714,0.49298,0.465,0.47015,162392192.9,77700320.64
1.56116E+12,6-22-2019,XRP-USDT,0.44262,0.50999,0.43752,0.47729,348224018.7,163666705.9
1.56108E+12,6-21-2019,XRP-USDT,0.42986,0.45,0.42925,0.4425,115252934.3,50628737.74
1.56099E+12,6-20-2019,XRP-USDT,0.43426,0.43592,0.4198,0.42995,91377053.5,39061819.45
1.5609E+12,6-19-2019,XRP-USDT,0.42697,0.43852,0.42369,0.43406,95631659.5,41253569.31
1.56082E+12,6-18-2019,XRP-USDT,0.44705,0.45499,0.41963,0.42694,247437564.9,108018660.6
1.56073E+12,6-17-2019,XRP-USDT,0.42701,0.46311,0.42181,0.44705,310680509.3,135725597.8
1.56064E+12,6-16-2019,XRP-USDT,0.40949,0.44098,0.40583,0.42703,179818739.9,75742406.87
1.56056E+12,6-15-2019,XRP-USDT,0.40201,0.41213,0.40052,0.4095,144441080.7,58839424.43
1.56047E+12,6-14-2019,XRP-USDT,0.39872,0.40364,0.39025,0.40201,70743211.6,28025633.51
1.56038E+12,6-13-2019,XRP-USDT,0.40075,0.40804,0.3942,0.39876,76971683.5,30894024.25
1.5603E+12,6-12-2019,XRP-USDT,0.39209,0.402,0.38726,0.40074,80803548.9,31939889.17
1.56021E+12,6-11-2019,XRP-USDT,0.39985,0.40195,0.38175,0.39192,75361808.1,29435000.46
1.56012E+12,6-10-2019,XRP-USDT,0.38528,0.40346,0.37985,0.3999,111675278.5,43927195.38
1.56004E+12,6-9-2019,XRP-USDT,0.40699,0.41043,0.37,0.38527,117296911.4,45513473.56
1.55995E+12,6-8-2019,XRP-USDT,0.41871,0.42222,0.4021,0.40699,77326412.3,31886670.37
1.55987E+12,6-7-2019,XRP-USDT,0.41935,0.43003,0.41389,0.41886,121225704.2,51138467.59
1.55978E+12,6-6-2019,XRP-USDT,0.39997,0.427,0.39024,0.41937,187115409.8,76729329.76
1.55969E+12,6-5-2019,XRP-USDT,0.3989,0.40597,0.3871,0.4001,129307000.7,51543647.84
1.55961E+12,6-4-2019,XRP-USDT,0.41739,0.41934,0.3836,0.39878,220369532.7,89143978.18
1.55952E+12,6-3-2019,XRP-USDT,0.44396,0.465,0.417,0.41731,235501937.2,104328481.5
1.55943E+12,6-2-2019,XRP-USDT,0.42856,0.44695,0.42735,0.44396,102419845.2,44973534.63
1.55935E+12,6-1-2019,XRP-USDT,0.43849,0.44169,0.41664,0.42894,113888226.1,49238915.75
1.55926E+12,5-31-2019,XRP-USDT,0.41809,0.4408,0.40614,0.43851,193230057.5,81751522.21
1.55917E+12,5-30-2019,XRP-USDT,0.44286,0.4735,0.401,0.41789,347536093.1,155017970.6
1.55909E+12,5-29-2019,XRP-USDT,0.44863,0.45701,0.42,0.44307,205712650.4,90894593.91
1.559E+12,5-28-2019,XRP-USDT,0.4334,0.4611,0.4176,0.44877,245797208.7,107876505.1
1.55892E+12,5-27-2019,XRP-USDT,0.40364,0.44645,0.399,0.43331,198385219.3,83039407.86
1.55883E+12,5-26-2019,XRP-USDT,0.38526,0.41368,0.373,0.40372,96380922,37756572.67
1.55874E+12,5-25-2019,XRP-USDT,0.38286,0.393,0.37941,0.3852,74444217.1,28713578.95
1.55866E+12,5-24-2019,XRP-USDT,0.37989,0.39375,0.36982,0.38286,128350309.9,49275420.86
1.55857E+12,5-23-2019,XRP-USDT,0.37171,0.38269,0.36091,0.37956,123020941.9,45712569.71
1.55848E+12,5-22-2019,XRP-USDT,0.39515,0.4111,0.366,0.37183,163758384.8,63767561.92
1.5584E+12,5-21-2019,XRP-USDT,0.39629,0.40738,0.3853,0.39524,136551127.7,53950488.33
1.55831E+12,5-20-2019,XRP-USDT,0.41612,0.41647,0.37812,0.39636,186638980.5,73954519.42
1.55822E+12,5-19-2019,XRP-USDT,0.37178,0.42796,0.37,0.41631,242837597.6,97668099.31
1.55814E+12,5-18-2019,XRP-USDT,0.38858,0.39598,0.3634,0.37183,147757619.6,55731993.67
1.55805E+12,5-17-2019,XRP-USDT,0.41891,0.42394,0.3585,0.38862,348570589.6,133157321.5
1.55796E+12,5-16-2019,XRP-USDT,0.45723,0.479,0.39334,0.41876,456302195.7,197563549
1.55788E+12,5-15-2019,XRP-USDT,0.409,0.467,0.40737,0.45734,281029374.4,122406943.5
1.55779E+12,5-14-2019,XRP-USDT,0.32385,0.4362,0.32199,0.409,602192165.3,233868919.3
1.55771E+12,5-13-2019,XRP-USDT,0.31014,0.329,0.30785,0.32409,135144821.2,43588295.04
1.55762E+12,5-12-2019,XRP-USDT,0.31703,0.32992,0.30233,0.31016,142010500.4,44648222.81
1.55753E+12,5-11-2019,XRP-USDT,0.29877,0.3372,0.29801,0.31724,191745220,60813200.23
1.55745E+12,5-10-2019,XRP-USDT,0.29475,0.30198,0.29061,0.29881,49685072.4,14747914.74
1.55736E+12,5-9-2019,XRP-USDT,0.29957,0.30198,0.29195,0.29488,43626389.8,12951571.85
1.55727E+12,5-8-2019,XRP-USDT,0.29843,0.30275,0.29567,0.29958,34177808.2,10250241.42
1.55719E+12,5-7-2019,XRP-USDT,0.30284,0.30726,0.29712,0.29819,57173886.2,17309502.39
1.5571E+12,5-6-2019,XRP-USDT,0.30044,0.30751,0.29479,0.30283,51001442.8,15374911.62
1.55701E+12,5-5-2019,XRP-USDT,0.30293,0.305,0.29892,0.30044,30103928.8,9074790.741
1.55693E+12,5-4-2019,XRP-USDT,0.30792,0.31856,0.29634,0.30305,66819936.9,20447567.12
1.55684E+12,5-3-2019,XRP-USDT,0.30206,0.31053,0.3003,0.30784,69197287.9,21177888.51
1.55676E+12,5-2-2019,XRP-USDT,0.30313,0.30478,0.30072,0.30205,33326988.7,10088286.69
1.55667E+12,5-1-2019,XRP-USDT,0.30855,0.31,0.29992,0.30304,48514885.7,14743040.14
1.55658E+12,4-30-2019,XRP-USDT,0.29313,0.31249,0.29154,0.3087,79732128.9,24312231.57
1.5565E+12,4-29-2019,XRP-USDT,0.29948,0.30161,0.28959,0.29323,40369249.3,11919113.76
1.55641E+12,4-28-2019,XRP-USDT,0.29942,0.30278,0.29535,0.29946,27792665.6,8317449.559
1.55632E+12,4-27-2019,XRP-USDT,0.3034,0.30499,0.2975,0.29928,32921334.6,9887345.47
1.55624E+12,4-26-2019,XRP-USDT,0.29162,0.30491,0.28839,0.3035,72046167.9,21424107.75
1.55615E+12,4-25-2019,XRP-USDT,0.29971,0.30581,0.28455,0.29161,89489236.1,26604585.69
1.55606E+12,4-24-2019,XRP-USDT,0.31802,0.31989,0.2888,0.29963,117021557.4,35150213.67
1.55598E+12,4-23-2019,XRP-USDT,0.32232,0.32647,0.31684,0.31807,54953934,17746937.17
1.55589E+12,4-22-2019,XRP-USDT,0.31972,0.3306,0.31624,0.32252,66794738.7,21587169.33
1.5558E+12,4-21-2019,XRP-USDT,0.32673,0.32815,0.31356,0.31963,56724369.4,18142346.66
1.55572E+12,4-20-2019,XRP-USDT,0.33008,0.33241,0.321,0.32668,50641661.9,16621332.27
1.55563E+12,4-19-2019,XRP-USDT,0.33525,0.33537,0.32606,0.32999,56599475.8,18667104.95
1.55555E+12,4-18-2019,XRP-USDT,0.33435,0.34671,0.33116,0.33533,89265139.5,30166552.68
1.55546E+12,4-17-2019,XRP-USDT,0.324,0.341,0.319,0.33436,104205590.3,34394029.84
1.55537E+12,4-16-2019,XRP-USDT,0.31889,0.325,0.31541,0.32379,43657398.1,13974983
1.55529E+12,4-15-2019,XRP-USDT,0.32761,0.33184,0.31311,0.31905,60520268.3,19512733.39
1.5552E+12,4-14-2019,XRP-USDT,0.32459,0.33,0.32121,0.32762,36641180.9,11897726.92
1.55511E+12,4-13-2019,XRP-USDT,0.32314,0.3359,0.31936,0.32458,67170066.4,21933335.56
1.55503E+12,4-12-2019,XRP-USDT,0.3271,0.3282,0.31391,0.32325,72144027.4,23275540.85
1.55494E+12,4-11-2019,XRP-USDT,0.3535,0.35377,0.3191,0.32705,141965465.9,46956927.98
1.55485E+12,4-10-2019,XRP-USDT,0.34728,0.3578,0.34608,0.35345,75219953.7,26594313.52
1.55477E+12,4-9-2019,XRP-USDT,0.35558,0.35574,0.34385,0.34732,68738132.8,23969116.48
1.55468E+12,4-8-2019,XRP-USDT,0.36149,0.37012,0.34365,0.35568,128130260.7,45648808.5
1.5546E+12,4-7-2019,XRP-USDT,0.35267,0.367,0.35041,0.3612,110132996.9,39597409.59
1.55451E+12,4-6-2019,XRP-USDT,0.36118,0.36224,0.3461,0.35264,127333234.4,45233281.72
1.55442E+12,4-5-2019,XRP-USDT,0.32996,0.37999,0.32994,0.3613,277642035.5,100621892.7
1.55434E+12,4-4-2019,XRP-USDT,0.34022,0.34669,0.325,0.32996,142045982.4,47714820.7
1.55425E+12,4-3-2019,XRP-USDT,0.3505,0.3705,0.32354,0.34022,317885933,113046169.8
1.55416E+12,4-2-2019,XRP-USDT,0.31249,0.35571,0.3115,0.3505,254825056.8,84753414.78
1.55408E+12,4-1-2019,XRP-USDT,0.30889,0.31455,0.30739,0.31248,43573420.6,13587510.98
1.55399E+12,3-31-2019,XRP-USDT,0.31092,0.31168,0.30718,0.30889,31804560,9842096.875
1.5539E+12,3-30-2019,XRP-USDT,0.30775,0.31834,0.30687,0.31107,66842364.5,20896399.78
1.55382E+12,3-29-2019,XRP-USDT,0.30603,0.31042,0.30475,0.30774,52565413.4,16151708.19
1.55373E+12,3-28-2019,XRP-USDT,0.30986,0.31012,0.30418,0.30604,33354763.4,10226441.24
1.55364E+12,3-27-2019,XRP-USDT,0.303,0.31097,0.30055,0.31012,55385680.1,16995861.11
1.55356E+12,3-26-2019,XRP-USDT,0.30296,0.30384,0.294,0.30302,45108158.9,13503616.09
1.55347E+12,3-25-2019,XRP-USDT,0.30792,0.308,0.3,0.3031,47533457.4,14470205.13
1.55339E+12,3-24-2019,XRP-USDT,0.31174,0.31186,0.30471,0.30787,34884060.5,10758082.15
1.5533E+12,3-23-2019,XRP-USDT,0.31041,0.31264,0.30883,0.31182,35555914.1,11050754.53
1.55321E+12,3-22-2019,XRP-USDT,0.30965,0.31262,0.30642,0.31041,40997646.8,12708277.25
1.55313E+12,3-21-2019,XRP-USDT,0.3178,0.31915,0.29,0.30965,68244170.4,21207636.16
1.55304E+12,3-20-2019,XRP-USDT,0.31581,0.32275,0.3115,0.31779,61071284,19305865.15
1.55295E+12,3-19-2019,XRP-USDT,0.31451,0.3166,0.3125,0.31594,37937661.9,11923966.97
1.55287E+12,3-18-2019,XRP-USDT,0.31546,0.32,0.31135,0.31452,46830749.7,14758458.44
1.55278E+12,3-17-2019,XRP-USDT,0.31866,0.31892,0.314,0.3154,33510613.2,10588464.5
1.55269E+12,3-16-2019,XRP-USDT,0.31485,0.323,0.31465,0.31868,59414487.2,18942070.28
1.55261E+12,3-15-2019,XRP-USDT,0.31131,0.31678,0.3107,0.31473,40022943.7,12556120.53
1.55252E+12,3-14-2019,XRP-USDT,0.31345,0.31654,0.30585,0.31131,54311189.1,16915000.62
1.55244E+12,3-13-2019,XRP-USDT,0.3103,0.32555,0.30733,0.31332,78566025.5,24765674.35
1.55235E+12,3-12-2019,XRP-USDT,0.30991,0.31204,0.30766,0.31031,34008792.9,10562743.78
1.55226E+12,3-11-2019,XRP-USDT,0.31279,0.315,0.30658,0.30992,51679569.6,16045274.79
1.55218E+12,3-10-2019,XRP-USDT,0.31395,0.31705,0.30905,0.31289,43024192.8,13461275.94
1.55209E+12,3-9-2019,XRP-USDT,0.3078,0.319,0.3068,0.31389,60052162,18838307.48
1.552E+12,3-8-2019,XRP-USDT,0.31324,0.316,0.305,0.30775,52311973,16277504.81
1.55192E+12,3-7-2019,XRP-USDT,0.31628,0.31936,0.3124,0.31311,51060315.9,16092143.11
1.55183E+12,3-6-2019,XRP-USDT,0.31473,0.32186,0.3095,0.31629,69108469.9,21761325.64
1.55174E+12,3-5-2019,XRP-USDT,0.30197,0.31787,0.3008,0.31471,65812161.6,20428224.51
1.55166E+12,3-4-2019,XRP-USDT,0.31115,0.31222,0.29728,0.30207,54554165.3,16547698.38
1.55157E+12,3-3-2019,XRP-USDT,0.31389,0.31542,0.308,0.31114,35107981,10959710.2
